object_id,period,period_score
56769,0.12286755404249221,0.04108356080421646
56893,0.4817840646408763,0.19111994223183332
57263,0.20031459202539628,0.10426142244032263
57561,0.10595777651266565,0.060125121547609385
57784,0.10010928615822268,0.1185733781490828
59163,0.2494634859652006,0.15087762029945892
59427,0.10757248332354892,0.19116005318383672
60376,1.5335000885106194,0.13789561996059463
60407,0.14372704334447292,0.06175246073016816
60742,0.12874492872659182,0.09248972492722765
61101,0.10630042588801131,0.09758046836572609
61407,0.2778006278764067,0.9541397987205418
62078,0.24535560616465682,0.1090571589277111
62230,1.1135890287077974,0.3554849802884778
62384,0.1999989651487004,0.08081909063056038
64485,0.5612509267997235,0.6800790136186491
65749,0.11990365811285822,0.20101373443860185
65877,0.11919296643770608,0.12365207309846275
66325,0.11776108872528004,0.10308589182916761
66904,0.188649853937612,0.22619052942644619
67480,0.9647005861058948,0.07366605428915743
67981,0.16635326662819702,0.10643488291603298
68667,0.5612509267997235,0.6605259721826334
70816,0.1222062440032674,0.12075754494871396
71080,0.2778000823681329,0.9506636196781437
71438,0.994633074938459,0.1074649377141963
72256,0.10396969755977822,0.1115272270843636
73433,0.14143253505356518,0.05185075333022497
75116,0.12944983744566732,0.05954719516430621
75562,0.11114936541844468,0.06132751971715482
75754,11.171454896982853,0.45888019156883264
76305,0.12172185078808506,0.2048948409558874
77010,0.11955418385005633,0.07082297097881388
77157,441.6488937658348,0.7512943919318564
78095,0.48124529027614565,0.1502036389292986
78677,0.14645864257348465,0.14263217814884893
78702,0.5557967108390276,0.7242329010875018
78705,0.5743073393674899,0.7529915675587702
79428,0.11522261850546957,0.09599251620661167
81665,0.20054923249143386,0.1112305998765322
82302,0.12143464679670969,0.12177138138402219
82401,0.1290992871090676,0.12606472465155052
83348,419.26380866635566,0.057185350287523404
83821,0.7591318342602021,0.0383142380943626
84306,0.20959983354988218,0.9719199316678356
84758,401.90782904247374,0.03570410854661944
85125,0.11529763532192375,0.15731293182515838
85470,0.9344018411594723,0.1499881857646756
86759,0.5279546236333292,0.14276119489542305
87467,0.7084092828356315,0.10558682379831263
87498,0.16940094312666706,0.23263180380283557
88073,0.32980012673465836,0.9854629896562809
88511,0.4992952109295567,0.013447177186056102
88980,0.12909979686140538,0.13686131598556353
89157,0.6259188556631404,0.7489326720313971
89298,0.1455994879607858,0.27091558236816304
89709,0.5941087733381276,0.7497029010449106
90399,0.11988069380789924,0.09023244182240263
91337,0.49926231904849006,0.08502189557488632
91988,1.4978994606760179,0.4262155048490873
92334,0.16545993610073165,0.10739103994778378
92566,0.5991171538361258,0.4712149487365497
92929,0.11077623183656275,0.17720066257503986
93362,0.6910052930992011,0.7604479069359509
94107,0.12910140605654483,0.12788863541673978
95147,0.10187108812874764,0.18521026915940242
95864,0.6122862968241011,0.7847435348790901
97053,0.25031189298707407,0.12516233299459725
98533,0.9949242063134238,0.07283046940191157
99932,1.4960289531568451,0.08135585013637009
101374,0.13993972729986104,0.25018148027341974
101890,0.16059286644843895,0.12455312080867081
102330,0.20535687742447767,0.18344329815309657
102823,2.854123785441783,0.11634812726110506
103171,0.2977990854356403,0.9801664006639791
103572,0.5825133675338962,0.04106672940199162
104523,0.12251704272829586,0.13897729699926567
104701,0.14872104676525863,0.060763755246839746
106429,0.1079689755537884,0.18451354196105751
106818,0.33659930917234643,0.9622755670972365
107451,0.1630993253235049,0.0670234808539964
107901,350.16585563119276,0.20334913617885986
111448,0.12465888618694729,0.04912107738984947
111650,0.5494112479386212,0.11196679776646333
112629,0.13358644701874792,0.13998407783390035
112886,0.1655938290341537,0.14529503388765472
113028,0.1956876188238089,0.159104940029124
113335,0.2431098474198543,0.09512950397019834
114191,0.3822355306321843,0.09936949553606532
115670,0.20948526694670055,0.25145125095946397
115937,0.13355740425139825,0.1391096692739675
116570,0.1291001903280508,0.14799207405925502
117016,0.30169898957051167,0.971679617802934
117104,0.5267826855844805,0.6958227601966036
117184,1.466799635120066,0.21715805549525463
117461,0.37559795363226134,0.982094146049973
118422,0.16636200957852715,0.14910515887376113
118868,14.763935053028804,0.32682823515120635
119882,347.31666778084485,0.08282796941566116
121182,0.22326987375065982,0.045773077061761314
121883,0.13972622657196807,0.06954178866817831
122235,0.10678348757980365,0.12070524074775686
122716,2.93091034885528,0.08291731297093817
123926,0.14825014662952588,0.9688784085052047
123927,0.38285789569647394,0.6764298260790393
124183,0.11951616311975623,0.12731160503353328
124188,0.18543771051019423,0.05124957268671884
125095,0.9973589825954414,0.2070487759332853
125258,2.686551148078643,0.09335502134343883
125518,0.16018657077580198,0.10660501048521914
125762,0.1305613194028696,0.14690827449426996
126061,0.10991177882054926,0.18674251013765292
126970,0.3828510355058888,0.5826927655058223
127488,0.18588253068981528,0.2500200001895151
127773,0.10047961164764967,0.0749528147038129
128405,0.6057706473676647,0.10651039434496488
129637,0.6827823490427861,0.8320068629720474
130625,0.6446002532276702,0.7144982684674791
131181,0.14559987975392832,0.2435127069018559
131368,0.5079214358752208,0.14856760445495315
131492,0.30019442844587213,0.19648621643533082
132278,0.5702009463806527,0.7531669417132709
133773,327.2617552208004,0.8242849703092736
135357,347.88644988969884,0.16366271263767265
135588,0.12910002648359004,0.17267445433265144
136352,0.10876585252652432,0.10776353456330219
136949,0.11655205466603259,0.05020819639475431
137510,0.21843577366915296,0.1156142002611745
139016,0.6213900078302901,0.5418121657314727
140472,0.27250132206410016,0.035563217316019
141334,0.1236925437366528,0.21578553301929307
142099,0.9972342509586567,0.3908385919230838
143865,0.14013699368024424,0.16912281407929342
145107,0.2527279480262861,0.1812122274093624
145160,0.7882803073497451,0.11525381004905044
146187,0.7783059766121104,0.8425554420593893
147816,0.3504991550284508,0.9573792969437931
148204,0.49865107650354146,0.4646106744751457
150266,1.1136078620515426,0.48040393110131174
150344,2.635151904961575,0.08005147278741989
150765,0.10717134934366705,0.07908784916812128
151356,0.1294504900961823,0.06652516336212667
151458,0.3695991043186635,0.04692016252438343
151694,0.4080990122496232,0.9621550536335164
151973,0.6016721807723493,0.7425262149623195
152425,0.11126714550941683,0.26291869622053565
152567,0.687179483875052,0.36421813353970844
152618,0.11478845953053841,0.16259836275805678
152640,0.374826655395415,0.10390049091693901
152682,0.20959983710965527,0.9810450998623139
152787,0.33241786079215985,0.15459196703391248
153089,0.37212017753290105,0.24081318285216866
154986,0.38323352301760144,0.6947646454153797
155110,408.62594232267475,0.11249278632545014
155468,0.10325010575926048,0.1716479898329576
158731,0.2507076223588157,0.1417963894805105
159316,0.49089837120397845,0.29353685055765416
159491,0.83591987982145,0.16885144961039866
160921,0.10994610446034472,0.19417772148114637
161411,0.10669309345604087,0.15317090252686782
161432,0.14825009519806456,0.9664086479115083
161877,0.3803010956741366,0.1541348968472053
162152,0.1291014754034239,0.18522198222769773
164805,0.6268035256788089,0.7922066892814223
165406,0.9648189343625485,0.06242644992240579
166165,0.99729311312354,0.1571574132338494
166195,0.12909948045219627,0.10366308091276936
166330,0.13025776739756634,0.13100796199977924
166956,0.10416724619109018,0.07105419859037737
167123,0.16235333407785976,0.06329455917767582
168146,0.18395514534344085,0.10545166161563943
168952,0.3324180246788015,0.170058214827214
168957,0.17681992614069758,0.03889713489779748
168989,2.0175746719707472,0.3851516892320125
169375,2.7226188265552858,0.13792447881252107
169967,0.5612469847751543,0.6907806167371242
170883,0.12006717386912236,0.13768814446732125
172461,0.5991264038963685,0.4602034520395928
174836,0.6259529229831783,0.15953530229748963
174980,0.4823140239815351,0.17983721113866918
175105,0.11565121805972342,0.12409708349195872
175824,0.1369322272684652,0.08859188878443794
176246,0.5929840664163711,0.708902587638493
176756,0.1437225415923077,0.11287299574229032
177697,0.3460358954997018,0.10247937543069992
179639,0.14630197217917768,0.15584193584620876
179685,0.1865857910608222,0.1168196293281809
180852,0.4300458898306292,0.2027687522849206
181598,2.210460389782635,0.30867153374226197
182482,14.824510529947997,0.05867853027413396
183143,0.12019870936071674,0.05753155117999381
183622,14.761012980984328,0.16061204278639793
183985,0.4817601659150494,0.13111067999823137
184340,0.12945062626657539,0.06474728233918679
185605,0.6872435823390936,0.28234721987187716
185839,0.1108126036710429,0.04142215133002451
186115,0.682093100450184,0.7297752453032504
186207,0.12309403860359872,0.08995640781721628
186691,0.10707115139681525,0.12458970204201086
187120,0.5612514380267485,0.6372825777532931
187511,1.4934073791133327,0.1770742697589425
188157,0.1576927427326065,0.4172347389338611
188405,0.5287187677616805,0.114188813072257
188801,0.23913040987976114,0.13258722534724027
188831,0.11005802587521485,0.27525707325757554
189532,1.493689889027478,0.6761684599332087
190040,0.24999485191471,0.06324672358484748
191287,0.46796867251479396,0.07999252209648655
191847,0.10334738947682878,0.14143765193460522
193961,0.1253402279560228,0.14813810389571747
194937,0.2140078627985312,0.1328359159387364
195026,0.30471581311247053,0.09630453320313513
195331,0.21308444689899814,0.1470537570986803
196122,0.35839952838161904,0.9646673913774294
197299,9.547142889679582,0.5690226492626874
197585,0.42857730230227453,0.36989674982624804
197595,0.20161820413750334,0.14990509663160542
198034,2.983970054517605,0.0427768446895172
198103,1.001380129300093,0.16395202688811472
198133,0.2096001476501738,0.9823855188655386
198208,0.46520518695122903,0.677825075941348
198690,0.33660034648708065,0.9700874166447945
199112,0.31612671179488844,0.12508723267908356
200148,0.11456284412623124,0.10310649493246479
200161,0.14560097789487284,0.18304284688619266
200479,0.17373450639444127,0.13799074604377815
200949,0.2095998363438445,0.9832090234747501
201890,330.96786122812864,0.34077653867593505
202601,0.21119197246941518,0.17762913772790212
202654,0.5454082352639014,0.7753148784509163
204288,0.11995327018759111,0.10733696661091575
204575,0.4731764243853501,0.05529452209901002
204628,0.2158314011338117,0.16722811230993273
205293,0.6445934393229782,0.6780890539372855
205459,0.9317471262166848,0.18259769391859562
205895,0.26462967052968334,0.049677125107312516
206766,0.14824968374765884,0.9662509319009853
206940,0.10639089715486613,0.10499823165984135
208357,0.9997336616528647,0.19589748651631494
210765,0.13472080638880463,0.13176698839198778
210912,0.7326218527961118,0.07114623373516832
211677,0.16738108958103048,0.039524876922485686
212084,0.48234154761662545,0.10203420668272624
212931,0.16242744844296061,0.0940700828275808
213294,0.24948628138710788,0.11923488131411719
214548,0.1473917013216345,0.09961746571194233
215085,14.209796250307857,0.19950250736270536
216087,0.997224669207187,0.17697342546070716
216970,0.16542128230246617,0.12957492834810802
218368,0.11989688969583231,0.2977966842380004
220000,0.1996727411904039,0.24501613056374177
220685,0.12909882945113657,0.13446091683540562
220702,0.21522193465861628,0.155663834294212
222506,0.27267296932960927,0.10617677443516818
223791,0.13632922132934727,0.24641151206530248
223940,1.487661940454069,0.3463502134870574
224103,1.0744554939510023,0.07797833546720273
224205,0.9949649906196009,0.039182259323016645
224527,0.673205647814256,0.7316732065015791
225461,0.12134699370267285,0.17828310105581535
225494,0.13104363322268717,0.12103226755429083
226855,0.1099798712657467,0.028512814921583002
227130,0.20422522294003936,0.13529389009546688
228011,0.3330241863454874,0.02817703443414884
229781,0.20960004413656536,0.9818796831435058
230447,0.10259338648657815,0.15330410309180584
231062,1.2070904677027474,0.134020077503584
231102,0.2909446016265367,0.07760248059613253
233020,0.20419656818750334,0.16639567657245813
234724,9.552979442267691,0.4201537124855208
235124,0.12945114154023968,0.07948750871196789
235402,0.17591843191775006,0.18073698127375493
235952,1.5256764911602678,0.09411142541155106
235970,340.1324787743422,0.14866646940754177
236205,0.15829992956131153,0.11005454578919834
237982,0.13159504465751998,0.14520180863364524
238605,0.33129975035098574,0.9754908237777553
239364,0.22282759060432306,0.12275481440588279
239835,1.0723201262425646,0.05569988766379744
240399,0.3828554638104052,0.5598474718954245
241980,2.963351427645572,0.10235422744104326
242132,0.31330027891499707,0.9544868687656864
242522,0.5086107669696576,0.11158292134525062
242834,0.16510001874656594,0.23090341755106328
243303,1.4586814397525554,0.061084618670980244
243320,2.017541201239593,0.6215861229108194
243726,0.10327708060088356,0.15304432696157372
244159,0.5031075014263033,0.683397098171248
244952,0.9340546117784461,0.11922526232156261
245078,3.2137154873847993,0.10783458887829069
245887,0.5085991031221722,0.46185763942618446
246012,0.19676354087445302,0.1794206542390029
246195,5.430746634019304,0.24984134936915176
247738,340.9473846025499,0.09401566093842306
247906,0.14559760075471606,0.19144805536753604
249983,2.9838681562334872,0.10538914052583587
250871,0.9317979185960769,0.1924264131502883
252924,0.14630241310644398,0.15615767979473516
253015,0.4316744562063115,0.07116810189500578
254469,0.20369562675893288,0.10736426691378884
254842,0.3798874798787411,0.012773984848160789
255891,0.11052903962724482,0.05136316768884964
256899,0.385168243765426,0.09513113098415635
257059,0.6333122099586708,0.7467685802218319
257550,14.20885112722839,0.13057596671639693
258888,0.10880516524442863,0.10867323269989138
259561,0.26229974692911456,0.981834166272656
260709,0.4610853592439948,0.04905360529652178
262305,0.23115587578437952,0.13305833949099183
263348,338.9425561054472,0.127463019338711
263821,0.7383036817812796,0.838371980946658
264234,0.16623170010756555,0.08230776037105661
264580,0.13637252016632073,0.11808665030955486
265034,1.000059736214971,0.12984927443891875
265676,0.12247422330532617,0.11145970071185653
266651,0.10745644557867293,0.16725034927670956
266677,0.1456002273475601,0.22214469106543222
266702,2.7816884664061283,0.17973629380836045
268132,0.11565100376058052,0.22342739169416295
268977,293.33972515267834,0.7329216386171058
269068,0.11565100376058052,0.13170205210533834
269366,0.2709954903535536,0.1136330655816962
269454,0.13086574027774447,0.09515716430112173
270085,0.13555519272036995,0.22703429096340932
271893,0.16653362202333769,0.14467140941286719
272197,0.3828537863179458,0.5851673647222245
272367,0.12360076544215286,0.28746216017426146
272586,1.4617630186628452,0.07298187425442562
272628,0.8359247854183899,0.19187662864730312
273320,0.382856134811505,0.560167040869729
273339,0.14629937566140686,0.11805785168900154
273604,0.41337413851783955,0.04819462935143965
274599,344.2686135539727,0.13450316326322953
274938,0.4049991745059153,0.9618181980890973
275418,0.14480666155454863,0.07335075576982743
276677,0.9340260294217027,0.042151740501658506
277648,0.12910195262242943,0.13390227905448476
278480,315.6581678787397,0.833622463521749
279617,0.15194519637236056,0.2114554032884002
280334,0.4936298285256977,0.1712583003437942
280814,0.1290995620004637,0.1398801680627207
280825,0.30840018790427975,0.9704927391074204
280954,0.608015074984503,0.04215401787771692
281056,0.19545378229230037,0.16049343656884232
281273,0.7216526626343506,0.8327686836093318
281669,0.2095996300831541,0.9820315802460942
281787,0.1209066143606911,0.1173087120118024
281823,0.4957935938553481,0.7179879849049273
282647,0.10377786124248745,0.13342993506873407
282659,0.13063690551957077,0.08134978684072175
284373,0.9944801740824771,0.11603534500734294
284655,0.13992519407513446,0.115576704782517
284751,0.5508740811224391,0.09252005948352104
284802,0.49863245708840803,0.2630931992787637
285577,0.4614357636600894,0.13070088426560886
285644,0.3976982775287982,0.9817280631711648
286720,0.612493950058249,0.6952482033395987
288035,1.0694914636831925,0.12876857843385425
288128,0.12945033216010268,0.07725786984840408
288194,1.0002872161960759,0.3230509253676504
288967,0.14824968374765884,0.9620371668731666
289591,0.16922377550434312,0.18815677110776563
289657,0.9970330771706497,0.2847032956551241
289752,0.24964081192448934,0.19358791714087642
290589,0.24968546752830817,0.11086581177429727
290797,1.1106263964624554,0.1077271688623056
290954,2.2102088669090385,0.2452984284181364
292729,0.23743758968161352,0.12335238866226259
292798,0.10002587048524506,0.136079189286924
293730,0.1070296295220571,0.0318449292832194
293898,0.2598776871991801,0.1098419375779604
294059,0.5998033783123586,0.7560843020565406
294235,0.14560127588534943,0.19676756454362423
294782,0.18396136473155542,0.08351566755076546
296285,0.12542175459795846,0.15377247267277502
296570,0.38790183620673574,0.9651133106562458
297005,1.4617680236864448,0.029083981877245067
298019,0.25612585915128533,0.10831205087518331
299108,14.766113579242056,0.19156952529597193
300189,0.3400990233278889,0.9776705502455485
300684,0.14560018325956506,0.23933008172806536
302077,0.107829226166989,0.057005958587778065
302142,0.14630112400530368,0.08673024706083703
302849,0.9948343973661791,0.03858837449088515
304076,0.3464095029692531,0.043159593943936786
304623,0.2315196302147648,0.09921272002250414
304846,0.13071658176219514,0.08978907577683648
305496,0.10334819479385002,0.12926062390326615
305673,1.37636797123681,0.09943538662450009
305958,0.9973794742589431,0.09798509491997234
306448,0.1111115617660751,0.09228772329448734
307751,0.6122975464228018,0.8219432504368979
308282,1.1136362476740627,0.4670972429784882
310143,0.17145083273371975,0.18549548092189452
310942,0.35089988178605863,0.9793088072654914
312681,0.38285519294471393,0.5874570139954343
312787,0.1078660934968604,0.18758357772266515
312964,0.99718504624233,0.3216049183609109
313359,387.6438043802426,0.17893823339830264
313542,0.11129606669255514,0.1920244021852077
313565,0.6243875007191596,0.7668375740552944
314321,0.29194173827875153,0.10135040169846729
315560,1.0000643145402492,0.21736668366424958
315765,0.11093699783818259,0.1568137349365923
316154,0.3721205018856024,0.2617723593746416
316619,0.14560202086687737,0.18093866908220052
316866,1.5482061586789992,0.13651363821225954
318155,0.14559660252413412,0.2488868643033919
318410,0.18678632311146248,0.1001188592485192
319255,1.0941086555681359,0.08244919363735413
319467,0.9971040456482835,0.3110584920943962
319727,0.16850171787432838,0.1791404214183867
320622,0.5612521961653599,0.8056685188126007
321283,0.12909863425794804,0.15152240026678698
323163,0.10706684618489816,0.19871629807939112
323417,1.4978942101531065,0.22093439185243843
325372,0.298054088431035,0.10795807695858767
325892,0.9971709886437903,0.07966523474769388
325974,2.2102317302594923,0.3267190291603311
326167,0.12465016195858691,0.22925710980446268
326272,0.45600964443895664,0.7436641967809606
326600,0.2654188798258335,0.1242684500999288
326938,0.11990702576919023,0.10541032592923835
328531,0.10356833561717699,0.1062903148188249
329394,0.3306613096247852,0.061095609268479525
329568,0.9316902453253577,0.24237554055471194
329826,0.10707064886537712,0.281807078449534
329854,0.14630138428029016,0.15983837526188832
330300,1.0000833567345506,0.10259002836378958
330311,0.3828430507142912,0.6536869595946606
330517,1.3849592066866445,0.2505410361116827
330663,0.15025391220924403,0.23311433942747797
331154,0.2977991208304658,0.9748772873168673
331174,0.6673987135383641,0.43117235631008377
331321,0.190426280336734,0.08214268468198274
331371,0.11998453691790023,0.1659591446516011
331996,3.808939968403859,0.08187807065530578
332245,0.7216502252516916,0.7305064973133397
332684,0.995967522107535,0.53089126742775
334262,0.4817878669295118,0.14117245912317847
334333,0.110531469704152,0.07527813247817347
337743,1.9270757327705859,0.11737512304713157
338999,0.5945467970233541,0.152002037876976
340434,3.115598942955639,0.0897169875516671
341032,0.17285109392032993,0.13465541331155984
341487,0.9944130621569983,0.3271789405118958
341769,0.17670906569953435,0.09708056259208137
342819,0.14560122622018531,0.26355554749220256
1153371,0.8532364825580755,0.3285659269226651
1215304,0.14261700657913814,0.4996772849244494
1288208,0.22520017836022835,0.9005489213830282
1415987,1.2024981136145039,0.9847874584710826
1497514,4.7135737397291955,0.2599429735779516
1516088,0.4980621093285752,0.3620148550923209
1597464,0.45425030686759643,0.3246025228030209
1854631,0.9994186010401219,0.3728503053794796
1904697,1.2230541311732146,0.9714019010540369
1919887,0.100151840407574,0.10548999470500599
1952799,0.2329929337894809,0.8921760778687841
2041005,0.3976983134042387,0.9754258495936762
2106069,0.11627144505938063,0.297754117338222
2110685,0.4309035691547932,0.16966831948344113
2278738,0.16332770409691028,0.28524483288447644
2298767,323.16062364743874,0.6912671875425573
2317409,1.1134272340720628,0.2622768799698857
2352593,0.2313994450828056,0.9355726000958344
2580406,0.8947590714494068,0.8988905591494879
2631268,0.1466170710963256,0.24558908338125857
2698409,0.9861645889712463,0.37375950919298473
2776284,0.287705272193629,0.07015315523666178
2902700,0.3838558077896829,0.4995956013534495
2939083,0.10293836652025093,0.692781402799242
2960700,0.6430135237746702,0.7927554854609635
2994449,0.5084280628965121,0.7210861757940696
3038674,0.14743124166045876,0.1536069365145413
3100669,0.14222116623161674,0.2094739919105789
3199544,0.3550664868895303,0.49641763725134397
3311525,0.1940526721795718,0.569837405489703
3366417,0.4473138782248578,0.3852828264491961
3412167,0.37950451174018357,0.8589584248845684
3419558,0.11101152426931989,0.3484576792320954
3433294,0.1449365202818292,0.21979764616387054
3460976,0.13809141547440892,0.58786587891947
3478374,0.7216400818887572,0.5118157202454807
3625643,0.2679049335032252,0.48408782399446915
3810368,14.357530097076008,0.7285645827650757
3829378,2.3931426585734363,0.6585511737365395
3909174,0.8220541395384965,0.6780995636254479
3943958,0.21924981693035497,0.699834997815167
4037062,1.2230514193989122,0.9631599195587339
4051758,1.5217005618117019,0.3739227064617623
4092696,0.33793849948453936,0.6347846968103226
4175952,0.11644063119604331,0.7329706317214411
4364990,0.26797590774680125,0.48286660209685517
4397116,0.11409644664364905,0.26251957898863726
4413277,0.6308058910472422,0.8350773449603088
4416529,291.43187696134765,0.7360359016292521
4534339,0.5955995567598766,0.7679037416485456
4545655,0.1358281263357488,0.13014779557661818
4548783,0.5121018392986333,0.20248145905356013
4567028,0.12188174126005315,0.4340250195840125
4797347,0.13570245154334187,0.7050167675260868
4798690,2.0238308942885994,0.6706116782436067
4814572,0.18815853078176922,0.17058819073077353
4855013,335.31790127328213,0.8712832001358938
4999074,2.211013304257792,0.4339282578374846
5072263,0.23809942536546003,0.7291315278613293
5095468,0.30530913021414413,0.3942382888333241
5265524,1.9025591659416512,0.5260010619109566
5343694,0.3811776971104792,0.38755920013990414
5345351,0.9970259765656654,0.4041490881187981
5487304,0.13554926459280203,0.8348308877420565
5506098,0.4581891978975645,0.1023748232324666
5562789,0.35779827914465673,0.9683007004475531
5823700,0.38285867114799443,0.769655150087625
5849046,0.42315199771103895,0.2223685775169434
5855578,3.112802484005872,0.4987198905706277
5888692,0.721616606249367,0.6331504676196977
5907921,0.11182214014533899,0.5526317584759181
5936751,2.3839686015338035,0.43093877327517127
5947089,0.7216804995751231,0.5869916878462011
6103303,0.24145107599410673,0.6841325270026104
6125178,0.4469850733619359,0.31558919910088656
6180348,0.3798547162069937,0.6339182864659332
6231563,0.1437693865244456,0.13894656362824961
6273384,0.20960089937973414,0.9786291168876886
6307613,0.7479496746515966,0.32999450600205105
6360352,0.7216091817627821,0.6401302507331339
6466200,0.49928475918109255,0.335731738559971
6802807,0.295762030640543,0.5289750980901083
6822542,0.23540496840815775,0.3097445501162265
6957058,0.2768341555767711,0.3778336880758322
7019508,0.1327565474586071,0.4265803649927342
7186711,0.16940632539460193,0.5211662372868431
7186964,0.10874545021185149,0.5202391911530904
7300190,0.10071473961174332,0.3945008641847046
7310089,2.509535643832984,0.6255709746057503
7312772,0.3389996065770183,0.9572077523991231
7364868,0.19989254726361025,0.32127509444833485
7381638,0.12203169518876997,0.33135673019259737
7464048,0.29843282412131994,0.38507132868110944
7483838,0.9967628524025258,0.7208375583842362
7512735,0.1014015589132101,0.4902498788154221
7512775,0.15382570433582704,0.4370125671087431
7550910,0.24580104477809597,0.32854318616095457
7560475,0.6217970963366934,0.8264641623225633
7627056,3.914616467821726,0.9846766240344835
7689256,0.10371900593624646,0.08454196506139378
7711285,0.6618014771101205,0.861428845933083
7785536,0.1518844681071772,0.6025244407006065
7805020,2.4125998250774408,0.4779176546299936
7911816,1.1127125023314886,0.34000561905920335
7930361,0.3434515306223858,0.35915614222546277
8056979,0.12909615750838818,0.47536670732465025
8146628,0.3541536527984546,0.8240094801297662
8198259,0.14824939783264685,0.9587178156903245
8383041,0.9968655422740286,0.3367090459880692
8427624,0.21891112525792683,0.5335688651358033
8476473,0.1754494443809438,0.8041600968950093
8561462,0.10901814035634703,0.19814127531725023
8577245,0.9974289752747352,0.10773446819427407
8602702,0.13220431134647756,0.2744148336774104
8727043,0.14597086873485954,0.4533088576475119
8769352,0.9958961104179225,0.7393866275382142
8803729,6.456829138373385,0.5661655586348621
8843338,0.11864253456072178,0.10920587160235787
9183851,0.32459745993096006,0.6124694535018235
9210589,0.7410520722456001,0.17481879367425868
9240224,0.7880421854607895,0.9016056430588943
9263357,0.19945652640203598,0.7489125612586587
9316740,0.10073335846148784,0.5849777062522425
9337823,0.1718334027186372,0.37571228067274687
9467509,0.2426505475743287,0.7936007595953353
